group,batch,item_id,char,curriculum_idx,strokes,tier,phase,attempt_no,is_retry,verdict,verdict_scheme,judged_at,first_attempt_verdict,final_verdict
G1,B3,p3_char_0018_乜,乜,18,2,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:35:59,FAIL,FAIL
G4,B3,p3_char_0018_乜,乜,18,2,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:35:59,FAIL,FAIL
G2,B3,p3_char_0018_乜,乜,18,2,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:00,FAIL,FAIL
G3,B3,p3_char_0018_乜,乜,18,2,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:00,FAIL,FAIL
G1,B3,p3_char_0020_亠,亠,20,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:04,PASS,PASS
G3,B3,p3_char_0020_亠,亠,20,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:04,PASS,PASS
G4,B3,p3_char_0020_亠,亠,20,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:04,PASS,PASS
G2,B3,p3_char_0020_亠,亠,20,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:05,PASS,PASS
G1,B3,p3_char_0022_亻,亻,22,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:15,PASS,PASS
G3,B3,p3_char_0022_亻,亻,22,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:15,PASS,PASS
G4,B3,p3_char_0022_亻,亻,22,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:16,PASS,PASS
G2,B3,p3_char_0022_亻,亻,22,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:17,PASS,PASS
G1,B3,p3_char_0024_八,八,24,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:19,PASS,PASS
G4,B3,p3_char_0024_八,八,24,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:20,PASS,PASS
G2,B3,p3_char_0024_八,八,24,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:20,PASS,PASS
G3,B3,p3_char_0024_八,八,24,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:21,PASS,PASS
G1,B3,p3_char_0026_冂,冂,26,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:28,PASS,PASS
G3,B3,p3_char_0026_冂,冂,26,2,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:29,FAIL,FAIL
G4,B3,p3_char_0026_冂,冂,26,2,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:30,FAIL,FAIL
G2,B3,p3_char_0026_冂,冂,26,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:32,PASS,PASS
G4,B3,p3_char_0028_冖,冖,28,2,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:35,FAIL,FAIL
G1,B3,p3_char_0028_冖,冖,28,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:35,PASS,PASS
G2,B3,p3_char_0028_冖,冖,28,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:37,PASS,PASS
G3,B3,p3_char_0028_冖,冖,28,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:37,PASS,PASS
G1,B3,p3_char_0030_冫,冫,30,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:40,PASS,PASS
G2,B3,p3_char_0030_冫,冫,30,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:41,PASS,PASS
G4,B3,p3_char_0030_冫,冫,30,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:41,PASS,PASS
G3,B3,p3_char_0030_冫,冫,30,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:41,PASS,PASS
G3,B3,p3_char_0032_凵,凵,32,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:46,PASS,PASS
G4,B3,p3_char_0032_凵,凵,32,2,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:49,FAIL,FAIL
G1,B3,p3_char_0032_凵,凵,32,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:49,PASS,PASS
G2,B3,p3_char_0032_凵,凵,32,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:50,PASS,PASS
G2,B3,p2_radical_075_夕__retry_1__G2,夕__retry_1__G2,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-22T16:37:01,PASS,PASS
G2,B3,p2_radical_077_忄__retry_1__G2,忄__retry_1__G2,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-22T16:37:03,PASS,PASS
G2,B3,p2_radical_080_尢__retry_1__G2,尢__retry_1__G2,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:04,FAIL,FAIL
G2,B3,p2_radical_081_夂__retry_1__G2,夂__retry_1__G2,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:05,FAIL,FAIL
G2,B3,p2_radical_083_丬__retry_1__G2,丬__retry_1__G2,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:06,FAIL,FAIL
G2,B3,p2_radical_089_车__retry_1__G2,车__retry_1__G2,,4,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:07,FAIL,FAIL
G2,B3,p2_radical_093_方__retry_1__G2,方__retry_1__G2,,4,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:08,FAIL,FAIL
G2,B3,p2_radical_094_风__retry_1__G2,风__retry_1__G2,,4,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:08,FAIL,FAIL
G2,B3,p2_radical_095_父__retry_1__G2,父__retry_1__G2,,4,radical,radical,1,False,PASS,binary_or_4tier,2026-07-22T16:37:10,PASS,PASS
G2,B3,p2_radical_098_火__retry_1__G2,火__retry_1__G2,,4,radical,radical,1,False,PASS,binary_or_4tier,2026-07-22T16:37:20,PASS,PASS
G2,B3,p2_radical_099_旡__retry_1__G2,旡__retry_1__G2,,4,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:20,FAIL,FAIL
G2,B3,p2_radical_106_牛__retry_1__G2,牛__retry_1__G2,,4,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:21,FAIL,FAIL
G2,B3,p2_radical_109_攴__retry_1__G2,攴__retry_1__G2,,4,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:22,FAIL,FAIL
G3,B3,p2_radical_046_大__retry_3__G3,大__retry_3__G3,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:23,FAIL,FAIL
G3,B3,p2_radical_028_人__retry_3__G3,人__retry_3__G3,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:23,FAIL,FAIL
G3,B3,p2_radical_030_入__retry_3__G3,入__retry_3__G3,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:24,FAIL,FAIL
G3,B3,p2_radical_021_丷__retry_3__G3,丷__retry_3__G3,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:25,FAIL,FAIL
G3,B3,p2_radical_077_忄__retry_1__G3,忄__retry_1__G3,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:34,FAIL,FAIL
G3,B3,p2_radical_083_丬__retry_1__G3,丬__retry_1__G3,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:36,FAIL,FAIL
G3,B3,p2_radical_088_长__retry_1__G3,长__retry_1__G3,,4,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:37,FAIL,FAIL
G3,B3,p2_radical_117_手__retry_1__G3,手__retry_1__G3,,4,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:37,FAIL,FAIL
G3,B3,p2_radical_100_见__retry_1__G3,见__retry_1__G3,,4,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:38,FAIL,FAIL
G3,B3,p2_radical_098_火__retry_1__G3,火__retry_1__G3,,4,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:39,FAIL,FAIL
G3,B3,p2_radical_113_犬__retry_1__G3,犬__retry_1__G3,,4,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:39,FAIL,FAIL
G3,B3,p2_radical_015_刀__retry_2__G3,刀__retry_2__G3,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:40,FAIL,FAIL
G3,B3,p2_radical_025_力__retry_1__G3,力__retry_1__G3,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:42,FAIL,FAIL
G4,B3,p2_radical_003_丿__retry_1__G4,丿__retry_1__G4,,1,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:47,FAIL,FAIL
G4,B3,p2_radical_015_刀__retry_1__G4,刀__retry_1__G4,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:51,FAIL,FAIL
G4,B3,p2_radical_024_冂__retry_1__G4,冂__retry_1__G4,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:52,FAIL,FAIL
G4,B3,p2_radical_025_力__retry_1__G4,力__retry_1__G4,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-22T16:37:54,PASS,PASS
G4,B3,p2_radical_047_飞__retry_1__G4,飞__retry_1__G4,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:55,FAIL,FAIL
G4,B3,p2_radical_050_弓__retry_1__G4,弓__retry_1__G4,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:55,FAIL,FAIL
G4,B3,p2_radical_053_己__retry_1__G4,己__retry_1__G4,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:57,FAIL,FAIL
G4,B3,p2_radical_058_马__retry_1__G4,马__retry_1__G4,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:57,FAIL,FAIL
G4,B3,p2_radical_061_女__retry_1__G4,女__retry_1__G4,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-22T16:37:58,PASS,PASS
G4,B3,p2_radical_114_日__retry_1__G4,日__retry_1__G4,,4,radical,radical,1,False,PASS,binary_or_4tier,2026-07-22T16:38:00,PASS,PASS
G3,B3,p3_char_0009_了,了,9,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:35:32,PASS,PASS
G4,B3,p3_char_0009_了,了,9,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:35:32,PASS,PASS
G2,B3,p3_char_0009_了,了,9,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:35:33,FAIL,FAIL
G1,B3,p3_char_0009_了,了,9,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:35:34,FAIL,FAIL
G3,B3,p3_char_0011_人,人,11,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:35:42,FAIL,FAIL
G4,B3,p3_char_0011_人,人,11,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:35:42,FAIL,FAIL
G2,B3,p3_char_0011_人,人,11,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:35:43,FAIL,FAIL
G1,B3,p3_char_0011_人,人,11,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:35:44,PASS,PASS
G4,B3,p3_char_0013_十,十,13,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:35:49,PASS,PASS
G3,B3,p3_char_0013_十,十,13,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:35:50,PASS,PASS
G2,B3,p3_char_0013_十,十,13,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:35:50,PASS,PASS
G1,B3,p3_char_0013_十,十,13,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:35:50,PASS,PASS
G3,B3,p3_char_0017_又,又,17,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:35:57,PASS,PASS
G1,B3,p3_char_0017_又,又,17,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:35:57,PASS,PASS
G2,B3,p3_char_0017_又,又,17,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:35:58,PASS,PASS
G4,B3,p3_char_0017_又,又,17,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:35:58,PASS,PASS
G3,B3,p3_char_0019_儿,儿,19,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:01,PASS,PASS
G2,B3,p3_char_0019_儿,儿,19,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:02,PASS,PASS
G4,B3,p3_char_0019_儿,儿,19,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:02,PASS,PASS
G1,B3,p3_char_0019_儿,儿,19,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:03,PASS,PASS
G3,B3,p3_char_0021_几,几,21,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:05,PASS,PASS
G4,B3,p3_char_0021_几,几,21,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:11,FAIL,FAIL
G2,B3,p3_char_0021_几,几,21,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:13,FAIL,FAIL
G1,B3,p3_char_0021_几,几,21,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:14,FAIL,FAIL
G2,B3,p3_char_0023_九,九,23,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:17,FAIL,FAIL
G1,B3,p3_char_0023_九,九,23,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:18,FAIL,FAIL
G4,B3,p3_char_0023_九,九,23,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:18,FAIL,FAIL
G3,B3,p3_char_0023_九,九,23,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:19,FAIL,FAIL
G4,B3,p3_char_0025_力,力,25,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:21,FAIL,FAIL
G2,B3,p3_char_0025_力,力,25,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:23,PASS,PASS
G3,B3,p3_char_0025_力,力,25,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:24,FAIL,FAIL
G1,B3,p3_char_0025_力,力,25,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:26,PASS,PASS
G1,B3,p3_char_0027_七,七,27,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:32,PASS,PASS
G4,B3,p3_char_0027_七,七,27,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:33,PASS,PASS
G3,B3,p3_char_0027_七,七,27,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:33,PASS,PASS
G2,B3,p3_char_0027_七,七,27,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:34,PASS,PASS
G4,B3,p3_char_0029_入,入,29,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:38,PASS,PASS
G3,B3,p3_char_0029_入,入,29,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:39,FAIL,FAIL
G1,B3,p3_char_0029_入,入,29,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:39,FAIL,FAIL
G2,B3,p3_char_0029_入,入,29,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:40,FAIL,FAIL
G4,B3,p3_char_0031_厂,厂,31,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:43,PASS,PASS
G3,B3,p3_char_0031_厂,厂,31,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:44,PASS,PASS
G2,B3,p3_char_0031_厂,厂,31,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:44,PASS,PASS
G1,B3,p3_char_0031_厂,厂,31,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:45,PASS,PASS
G3,B3,p3_char_0033_刀,刀,33,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:36:52,FAIL,FAIL
G1,B3,p3_char_0033_刀,刀,33,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:53,PASS,PASS
G4,B3,p3_char_0033_刀,刀,33,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T16:36:58,PASS,PASS
G2,B3,p3_char_0033_刀,刀,33,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T16:37:00,FAIL,FAIL
G3,B4,p3_char_0034_刁,刁,34,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:14,PASS,PASS
G4,B4,p3_char_0034_刁,刁,34,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:28,PASS,PASS
G2,B4,p3_char_0034_刁,刁,34,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:29,PASS,PASS
G1,B4,p3_char_0034_刁,刁,34,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:29,PASS,PASS
G2,B4,p3_char_0035_丁,丁,35,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:30,PASS,PASS
G4,B4,p3_char_0035_丁,丁,35,2,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:16:34,FAIL,FAIL
G3,B4,p3_char_0035_丁,丁,35,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:35,PASS,PASS
G1,B4,p3_char_0035_丁,丁,35,2,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:35,PASS,PASS
G4,B4,p3_char_0036_刂,刂,36,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:37,PASS,PASS
G2,B4,p3_char_0036_刂,刂,36,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:37,PASS,PASS
G1,B4,p3_char_0036_刂,刂,36,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:38,PASS,PASS
G3,B4,p3_char_0036_刂,刂,36,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:38,PASS,PASS
G3,B4,p3_char_0037_勹,勹,37,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:39,PASS,PASS
G2,B4,p3_char_0037_勹,勹,37,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:40,PASS,PASS
G4,B4,p3_char_0037_勹,勹,37,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:41,PASS,PASS
G1,B4,p3_char_0037_勹,勹,37,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:43,PASS,PASS
G2,B4,p3_char_0038_匕,匕,38,2,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:51,PASS,PASS
G4,B4,p3_char_0038_匕,匕,38,2,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:16:52,FAIL,FAIL
G3,B4,p3_char_0038_匕,匕,38,2,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:16:53,FAIL,FAIL
G1,B4,p3_char_0038_匕,匕,38,2,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:16:55,FAIL,FAIL
G4,B4,p3_char_0039_之,之,39,3,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:16:56,FAIL,FAIL
G1,B4,p3_char_0039_之,之,39,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:58,PASS,PASS
G3,B4,p3_char_0039_之,之,39,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:16:58,PASS,PASS
G2,B4,p3_char_0039_之,之,39,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:17:02,PASS,PASS
G4,B4,p3_char_0040_丫,丫,40,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:47:09,PASS,PASS
G3,B4,p3_char_0040_丫,丫,40,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:47:10,PASS,PASS
G1,B4,p3_char_0040_丫,丫,40,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:47:10,PASS,PASS
G2,B4,p3_char_0040_丫,丫,40,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:47:11,PASS,PASS
G1,B4,p3_char_0041_大,大,41,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:47:12,PASS,PASS
G4,B4,p3_char_0041_大,大,41,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:47:13,PASS,PASS
G2,B4,p3_char_0041_大,大,41,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:47:17,PASS,PASS
G3,B4,p3_char_0041_大,大,41,3,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:47:18,FAIL,FAIL
G4,B4,p3_char_0042_丬,丬,42,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:47:19,PASS,PASS
G3,B4,p3_char_0042_丬,丬,42,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:47:31,FAIL,FAIL
G2,B4,p3_char_0042_丬,丬,42,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:47:33,FAIL,FAIL
G1,B4,p3_char_0042_丬,丬,42,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:47:50,FAIL,FAIL
G4,B4,p3_char_0043_个,个,43,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:47:51,PASS,PASS
G3,B4,p3_char_0043_个,个,43,3,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:47:53,FAIL,FAIL
G1,B4,p3_char_0043_个,个,43,3,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:47:54,FAIL,FAIL
G2,B4,p3_char_0043_个,个,43,3,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:47:56,FAIL,FAIL
G4,B4,p3_char_0044_丸,丸,44,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:47:57,FAIL,FAIL
G2,B4,p3_char_0044_丸,丸,44,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:47:57,FAIL,FAIL
G1,B4,p3_char_0044_丸,丸,44,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:47:58,FAIL,FAIL
G3,B4,p3_char_0044_丸,丸,44,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:47:59,FAIL,FAIL
G3,B4,p3_char_0045_上,上,45,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:00,PASS,PASS
G1,B4,p3_char_0045_上,上,45,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:00,PASS,PASS
G2,B4,p3_char_0045_上,上,45,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:01,PASS,PASS
G4,B4,p3_char_0045_上,上,45,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:01,PASS,PASS
G2,B4,p3_char_0046_久,久,46,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:48:02,FAIL,FAIL
G3,B4,p3_char_0046_久,久,46,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:05,PASS,PASS
G1,B4,p3_char_0046_久,久,46,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:48:05,FAIL,FAIL
G4,B4,p3_char_0046_久,久,46,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:48:06,FAIL,FAIL
G4,B4,p3_char_0047_也,也,47,3,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:48:09,FAIL,FAIL
G2,B4,p3_char_0047_也,也,47,3,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:48:10,FAIL,FAIL
G1,B4,p3_char_0047_也,也,47,3,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:48:10,FAIL,FAIL
G3,B4,p3_char_0047_也,也,47,3,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:48:11,FAIL,FAIL
G1,B4,p3_char_0048_乇,乇,48,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:48:12,FAIL,FAIL
G2,B4,p3_char_0048_乇,乇,48,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:15,PASS,PASS
G4,B4,p3_char_0048_乇,乇,48,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:16,PASS,PASS
G3,B4,p3_char_0048_乇,乇,48,3,rare,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:48:21,FAIL,FAIL
G3,B4,p3_char_0049_子,子,49,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:24,PASS,PASS
G1,B4,p3_char_0049_子,子,49,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:25,PASS,PASS
G4,B4,p3_char_0049_子,子,49,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:25,PASS,PASS
G2,B4,p3_char_0049_子,子,49,3,common,character,1,False,FAIL,binary_or_4tier,2026-07-22T22:48:32,FAIL,FAIL
G3,B4,p3_char_0050_亍,亍,50,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:35,PASS,PASS
G2,B4,p3_char_0050_亍,亍,50,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:36,PASS,PASS
G1,B4,p3_char_0050_亍,亍,50,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:36,PASS,PASS
G4,B4,p3_char_0050_亍,亍,50,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:38,PASS,PASS
G1,B4,p3_char_0051_于,于,51,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:39,PASS,PASS
G4,B4,p3_char_0051_于,于,51,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:40,PASS,PASS
G2,B4,p3_char_0051_于,于,51,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:40,PASS,PASS
G3,B4,p3_char_0051_于,于,51,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:41,PASS,PASS
G4,B4,p3_char_0052_亡,亡,52,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:42,PASS,PASS
G1,B4,p3_char_0052_亡,亡,52,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:42,PASS,PASS
G3,B4,p3_char_0052_亡,亡,52,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:43,PASS,PASS
G2,B4,p3_char_0052_亡,亡,52,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:44,PASS,PASS
G3,B4,p3_char_0053_下,下,53,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:44,PASS,PASS
G1,B4,p3_char_0053_下,下,53,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:45,PASS,PASS
G4,B4,p3_char_0053_下,下,53,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:45,PASS,PASS
G2,B4,p3_char_0053_下,下,53,3,common,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:46,PASS,PASS
G3,B4,p3_char_0054_亼,亼,54,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:48,PASS,PASS
G2,B4,p3_char_0054_亼,亼,54,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:49,PASS,PASS
G1,B4,p3_char_0054_亼,亼,54,3,rare,character,1,False,PASS,binary_or_4tier,2026-07-22T22:48:50,PASS,PASS
